file_path,thumbnail,width,height,page_no,set_key,year
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f013-i01-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f013-i01-p0001.jpg,1327,2048,1,dra037-s01-b001-f013-i01,1951
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f013-i01-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f013-i01-p0002.jpg,2048,1048,2,dra037-s01-b001-f013-i01,1965
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f013-i01-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f013-i01-p0003.jpg,2048,1576,3,dra037-s01-b001-f013-i01,1958
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f013-i10-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f013-i10-p0001.jpg,1325,2048,1,dra037-s01-b001-f013-i10,1957
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f013-i10-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f013-i10-p0002.jpg,2048,1645,2,dra037-s01-b001-f013-i10,1994
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f013-i10-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f013-i10-p0003.jpg,1265,2048,3,dra037-s01-b001-f013-i10,1946
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f013-i11-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f013-i11-p0001.jpg,1308,2048,1,dra037-s01-b001-f013-i11,1916
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f013-i11-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f013-i11-p0002.jpg,2048,1619,2,dra037-s01-b001-f013-i11,1965
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f013-i11-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f013-i11-p0003.jpg,1306,2048,3,dra037-s01-b001-f013-i11,1949
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f013-i12-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f013-i12-p0001.jpg,1142,2048,1,dra037-s01-b001-f013-i12,1947
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f013-i12-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f013-i12-p0002.jpg,2048,909,2,dra037-s01-b001-f013-i12,1937
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f013-i12-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f013-i12-p0003.jpg,2048,1821,3,dra037-s01-b001-f013-i12,1952
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f013-i13-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f013-i13-p0001.jpg,1412,2048,1,dra037-s01-b001-f013-i13,1971
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f013-i13-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f013-i13-p0002.jpg,2048,1550,2,dra037-s01-b001-f013-i13,1970
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f013-i13-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f013-i13-p0003.jpg,1399,2048,3,dra037-s01-b001-f013-i13,1910
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f013-i02-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f013-i02-p0001.jpg,1341,2048,1,dra037-s01-b001-f013-i02,1958
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f013-i02-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f013-i02-p0002.jpg,2048,1538,2,dra037-s01-b001-f013-i02,1914
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f013-i02-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f013-i02-p0003.jpg,1343,2048,3,dra037-s01-b001-f013-i02,1947
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f013-i03-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f013-i03-p0001.jpg,1356,2048,1,dra037-s01-b001-f013-i03,1940
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f013-i03-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f013-i03-p0002.jpg,2048,1537,2,dra037-s01-b001-f013-i03,1918
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f013-i04-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f013-i04-p0001.jpg,864,2048,1,dra037-s01-b001-f013-i04,1943
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f013-i05-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f013-i05-p0001.jpg,1279,2048,1,dra037-s01-b001-f013-i05,1916
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f013-i05-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f013-i05-p0002.jpg,2048,1643,2,dra037-s01-b001-f013-i05,1979
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f013-i05-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f013-i05-p0003.jpg,1278,2048,3,dra037-s01-b001-f013-i05,1923
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f013-i06-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f013-i06-p0001.jpg,1033,2048,1,dra037-s01-b001-f013-i06,1936
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f013-i07-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f013-i07-p0001.jpg,975,2048,1,dra037-s01-b001-f013-i07,1983
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f013-i08-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f013-i08-p0001.jpg,1379,2048,1,dra037-s01-b001-f013-i08,1990
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f013-i09-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f013-i09-p0001.jpg,1327,2048,1,dra037-s01-b001-f013-i09,1921
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f013-i09-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f013-i09-p0002.jpg,2048,1583,2,dra037-s01-b001-f013-i09,1977
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f013-i09-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f013-i09-p0003.jpg,1335,2048,3,dra037-s01-b001-f013-i09,1929
