file_path,thumbnail,width,height,page_no,set_key,year
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f096-i01-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f096-i01-p0001.jpg,1382,2048,1,dra037-s01-b007-f096-i01,1938
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f096-i01-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f096-i01-p0002.jpg,1316,2048,2,dra037-s01-b007-f096-i01,1983
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f096-i02-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f096-i02-p0001.jpg,2048,1139,1,dra037-s01-b007-f096-i02,1946
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f096-i02-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f096-i02-p0002.jpg,2048,1101,2,dra037-s01-b007-f096-i02,1983
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f096-i02-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f096-i02-p0003.jpg,2048,1148,3,dra037-s01-b007-f096-i02,1933
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f096-i02-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f096-i02-p0004.jpg,2048,1166,4,dra037-s01-b007-f096-i02,1959
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f096-i02-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f096-i02-p0005.jpg,1150,2048,5,dra037-s01-b007-f096-i02,1965
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f096-i02-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f096-i02-p0006.jpg,2048,1123,6,dra037-s01-b007-f096-i02,1977
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f096-i03-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f096-i03-p0001.jpg,1401,2048,1,dra037-s01-b007-f096-i03,1959
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f096-i03-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f096-i03-p0002.jpg,1401,2048,2,dra037-s01-b007-f096-i03,1980
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f096-i03-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f096-i03-p0003.jpg,1401,2048,3,dra037-s01-b007-f096-i03,1916
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f096-i03-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f096-i03-p0004.jpg,1357,2048,4,dra037-s01-b007-f096-i03,1975
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f096-i03-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f096-i03-p0005.jpg,1401,2048,5,dra037-s01-b007-f096-i03,1962
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f096-i03-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f096-i03-p0006.jpg,1362,2048,6,dra037-s01-b007-f096-i03,1961
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f096-i03-p0007.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f096-i03-p0007.jpg,1401,2048,7,dra037-s01-b007-f096-i03,1935
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f096-i03-p0008.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f096-i03-p0008.jpg,1397,2048,8,dra037-s01-b007-f096-i03,1929
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f096-i03-p0009.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f096-i03-p0009.jpg,1397,2048,9,dra037-s01-b007-f096-i03,1939
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f096-i03-p0010.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f096-i03-p0010.jpg,1359,2048,10,dra037-s01-b007-f096-i03,1961
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f096-i03-p0011.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f096-i03-p0011.jpg,1397,2048,11,dra037-s01-b007-f096-i03,1950
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f096-i03-p0012.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f096-i03-p0012.jpg,1397,2048,12,dra037-s01-b007-f096-i03,1964
http://hcremacmini01.library.yale.edu/images/dra037-s01-b007-f096-i03-p0013.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b007-f096-i03-p0013.jpg,1397,2048,13,dra037-s01-b007-f096-i03,1911
