file_path,thumbnail,width,height,page_no,set_key,year
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f027-i01-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f027-i01-p0001.jpg,1539,2048,1,dra037-s01-b002-f027-i01,1966
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f027-i10-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f027-i10-p0001.jpg,1569,2048,1,dra037-s01-b002-f027-i10,1947
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f027-i11-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f027-i11-p0001.jpg,1569,2048,1,dra037-s01-b002-f027-i11,1964
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f027-i12-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f027-i12-p0001.jpg,1569,2048,1,dra037-s01-b002-f027-i12,1959
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f027-i13-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f027-i13-p0001.jpg,1300,2048,1,dra037-s01-b002-f027-i13,1987
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f027-i13-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f027-i13-p0002.jpg,2048,1634,2,dra037-s01-b002-f027-i13,1934
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f027-i13-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f027-i13-p0003.jpg,2048,1634,3,dra037-s01-b002-f027-i13,1952
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f027-i13-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f027-i13-p0004.jpg,2048,1634,4,dra037-s01-b002-f027-i13,1940
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f027-i13-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f027-i13-p0005.jpg,2048,1634,5,dra037-s01-b002-f027-i13,1931
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f027-i13-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f027-i13-p0006.jpg,2048,1634,6,dra037-s01-b002-f027-i13,1921
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f027-i02-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f027-i02-p0001.jpg,1353,2048,1,dra037-s01-b002-f027-i02,1984
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f027-i02-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f027-i02-p0002.jpg,2048,1513,2,dra037-s01-b002-f027-i02,1981
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f027-i02-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f027-i02-p0003.jpg,2048,1546,3,dra037-s01-b002-f027-i02,1917
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f027-i02-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f027-i02-p0004.jpg,2048,1529,4,dra037-s01-b002-f027-i02,1914
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f027-i02-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f027-i02-p0005.jpg,2048,1546,5,dra037-s01-b002-f027-i02,1977
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f027-i02-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f027-i02-p0006.jpg,2048,1546,6,dra037-s01-b002-f027-i02,1925
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f027-i02-p0007.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f027-i02-p0007.jpg,2048,1546,7,dra037-s01-b002-f027-i02,1956
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f027-i02-p0008.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f027-i02-p0008.jpg,2048,1550,8,dra037-s01-b002-f027-i02,1927
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f027-i03-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f027-i03-p0001.jpg,1564,2048,1,dra037-s01-b002-f027-i03,1961
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f027-i04-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f027-i04-p0001.jpg,1339,2048,1,dra037-s01-b002-f027-i04,1980
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f027-i04-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f027-i04-p0002.jpg,2048,1554,2,dra037-s01-b002-f027-i04,1977
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f027-i04-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f027-i04-p0003.jpg,2048,1554,3,dra037-s01-b002-f027-i04,1939
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f027-i04-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f027-i04-p0004.jpg,2048,1554,4,dra037-s01-b002-f027-i04,1965
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f027-i04-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f027-i04-p0005.jpg,2048,1554,5,dra037-s01-b002-f027-i04,1992
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f027-i04-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f027-i04-p0006.jpg,2048,1554,6,dra037-s01-b002-f027-i04,1937
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f027-i04-p0007.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f027-i04-p0007.jpg,2048,1554,7,dra037-s01-b002-f027-i04,1999
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f027-i04-p0008.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f027-i04-p0008.jpg,2048,1554,8,dra037-s01-b002-f027-i04,1957
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f027-i05-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f027-i05-p0001.jpg,1572,2048,1,dra037-s01-b002-f027-i05,1932
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f027-i06-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f027-i06-p0001.jpg,1572,2048,1,dra037-s01-b002-f027-i06,1982
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f027-i06-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f027-i06-p0002.jpg,1572,2048,2,dra037-s01-b002-f027-i06,1912
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f027-i07-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f027-i07-p0001.jpg,1343,2048,1,dra037-s01-b002-f027-i07,1939
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f027-i07-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f027-i07-p0002.jpg,2048,1559,2,dra037-s01-b002-f027-i07,1968
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f027-i07-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f027-i07-p0003.jpg,2048,1559,3,dra037-s01-b002-f027-i07,1944
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f027-i07-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f027-i07-p0004.jpg,2048,1559,4,dra037-s01-b002-f027-i07,1988
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f027-i07-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f027-i07-p0005.jpg,2048,1559,5,dra037-s01-b002-f027-i07,1925
