file_path,thumbnail,width,height,page_no,set_key,year
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f033-i01-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f033-i01-p0001.jpg,841,2048,1,dra037-s01-b002-f033-i01,1952
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f033-i10-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f033-i10-p0001.jpg,600,2048,1,dra037-s01-b002-f033-i10,1967
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f033-i11-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f033-i11-p0001.jpg,1362,2048,1,dra037-s01-b002-f033-i11,1937
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f033-i11-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f033-i11-p0002.jpg,2048,1533,2,dra037-s01-b002-f033-i11,1948
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f033-i11-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f033-i11-p0003.jpg,2048,1533,3,dra037-s01-b002-f033-i11,1922
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f033-i11-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f033-i11-p0004.jpg,2048,1533,4,dra037-s01-b002-f033-i11,1943
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f033-i11-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f033-i11-p0005.jpg,2048,1533,5,dra037-s01-b002-f033-i11,1979
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f033-i11-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f033-i11-p0006.jpg,2048,1533,6,dra037-s01-b002-f033-i11,1955
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f033-i11-p0007.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f033-i11-p0007.jpg,2048,1533,7,dra037-s01-b002-f033-i11,1916
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f033-i11-p0008.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f033-i11-p0008.jpg,2048,1542,8,dra037-s01-b002-f033-i11,1997
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f033-i12-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f033-i12-p0001.jpg,1357,2048,1,dra037-s01-b002-f033-i12,1990
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f033-i12-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f033-i12-p0002.jpg,2048,1528,2,dra037-s01-b002-f033-i12,1940
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f033-i12-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f033-i12-p0003.jpg,2048,1528,3,dra037-s01-b002-f033-i12,1950
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f033-i12-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f033-i12-p0004.jpg,2048,1528,4,dra037-s01-b002-f033-i12,1945
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f033-i12-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f033-i12-p0005.jpg,2048,1528,5,dra037-s01-b002-f033-i12,1966
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f033-i12-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f033-i12-p0006.jpg,2048,1528,6,dra037-s01-b002-f033-i12,1951
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f033-i12-p0007.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f033-i12-p0007.jpg,2048,1528,7,dra037-s01-b002-f033-i12,1967
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f033-i12-p0008.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f033-i12-p0008.jpg,2048,1528,8,dra037-s01-b002-f033-i12,1949
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f033-i12-p0009.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f033-i12-p0009.jpg,2048,1528,9,dra037-s01-b002-f033-i12,1921
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f033-i12-p0010.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f033-i12-p0010.jpg,2048,1563,10,dra037-s01-b002-f033-i12,1947
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f033-i02-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f033-i02-p0001.jpg,598,2048,1,dra037-s01-b002-f033-i02,1981
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f033-i03-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f033-i03-p0001.jpg,595,2048,1,dra037-s01-b002-f033-i03,1925
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f033-i04-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f033-i04-p0001.jpg,1359,2048,1,dra037-s01-b002-f033-i04,1973
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f033-i04-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f033-i04-p0002.jpg,2048,1524,2,dra037-s01-b002-f033-i04,1916
