file_path,thumbnail,width,height,page_no,set_key,year
http://hcremacmini01.library.yale.edu/images/DRA037-S01-b001-F001-i01-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/DRA037-S01-b001-F001-i01-p0001.jpg,1493,2048,1,DRA037-S01-b001-F001-i01,1933
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f001-i02-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f001-i02-p0001.jpg,1479,2048,1,dra037-s01-b001-f001-i02,1959
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f001-i02-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f001-i02-p0002.jpg,1398,2048,2,dra037-s01-b001-f001-i02,1983
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f001-i02-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f001-i02-p0003.jpg,2048,1493,3,dra037-s01-b001-f001-i02,1991
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f001-i03-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f001-i03-p0001.jpg,2048,1479,1,dra037-s01-b001-f001-i03,1975
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f001-i03-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f001-i03-p0002.jpg,1264,1832,2,dra037-s01-b001-f001-i03,1941
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f001-i03-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f001-i03-p0003.jpg,1268,1824,3,dra037-s01-b001-f001-i03,1997
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f001-i04-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f001-i04-p0001.jpg,1246,1748,1,dra037-s01-b001-f001-i04,1938
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f001-i04-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f001-i04-p0002.jpg,2048,971,2,dra037-s01-b001-f001-i04,1933
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f001-i04-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f001-i04-p0003.jpg,1212,1756,3,dra037-s01-b001-f001-i04,1991
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f001-i05-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f001-i05-p0001.jpg,1264,1836,1,dra037-s01-b001-f001-i05,1967
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f001-i05-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f001-i05-p0002.jpg,2048,1487,2,dra037-s01-b001-f001-i05,1940
