file_path,thumbnail,width,height,page_no,set_key,year
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f031-i01-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f031-i01-p0001.jpg,819,2048,1,dra037-s01-b002-f031-i01,1979
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f031-i02-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f031-i02-p0001.jpg,833,2048,1,dra037-s01-b002-f031-i02,1912
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f031-i03-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f031-i03-p0001.jpg,1368,2048,1,dra037-s01-b002-f031-i03,1940
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f031-i03-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f031-i03-p0002.jpg,2048,1548,2,dra037-s01-b002-f031-i03,1975
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f031-i03-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f031-i03-p0003.jpg,2048,1548,3,dra037-s01-b002-f031-i03,1947
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f031-i03-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f031-i03-p0004.jpg,2048,1548,4,dra037-s01-b002-f031-i03,1990
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f031-i03-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f031-i03-p0005.jpg,2048,1548,5,dra037-s01-b002-f031-i03,1945
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f031-i03-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f031-i03-p0006.jpg,2048,1548,6,dra037-s01-b002-f031-i03,1936
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f031-i03-p0007.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f031-i03-p0007.jpg,2048,1556,7,dra037-s01-b002-f031-i03,1965
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f031-i03-p0008.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f031-i03-p0008.jpg,2048,1549,8,dra037-s01-b002-f031-i03,1942
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f031-i04-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f031-i04-p0001.jpg,1380,2048,1,dra037-s01-b002-f031-i04,1956
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f031-i04-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f031-i04-p0002.jpg,2048,1522,2,dra037-s01-b002-f031-i04,1948
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f031-i04-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f031-i04-p0003.jpg,2048,1522,3,dra037-s01-b002-f031-i04,1946
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f031-i04-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f031-i04-p0004.jpg,2048,1522,4,dra037-s01-b002-f031-i04,1911
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f031-i04-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f031-i04-p0005.jpg,2048,1522,5,dra037-s01-b002-f031-i04,1948
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f031-i04-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f031-i04-p0006.jpg,2048,1516,6,dra037-s01-b002-f031-i04,1999
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f031-i04-p0007.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f031-i04-p0007.jpg,2048,1522,7,dra037-s01-b002-f031-i04,1987
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f031-i04-p0008.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f031-i04-p0008.jpg,2048,1522,8,dra037-s01-b002-f031-i04,1917
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f031-i05-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f031-i05-p0001.jpg,842,2048,1,dra037-s01-b002-f031-i05,1952
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f031-i06-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f031-i06-p0001.jpg,1365,2048,1,dra037-s01-b002-f031-i06,1926
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f031-i06-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f031-i06-p0002.jpg,2048,1552,2,dra037-s01-b002-f031-i06,1969
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f031-i06-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f031-i06-p0003.jpg,2048,1552,3,dra037-s01-b002-f031-i06,1986
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f031-i06-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f031-i06-p0004.jpg,2048,1552,4,dra037-s01-b002-f031-i06,1997
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f031-i06-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f031-i06-p0005.jpg,2048,1552,5,dra037-s01-b002-f031-i06,1959
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f031-i06-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f031-i06-p0006.jpg,2048,1552,6,dra037-s01-b002-f031-i06,1988
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f031-i06-p0007.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f031-i06-p0007.jpg,2048,1568,7,dra037-s01-b002-f031-i06,1932
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f031-i06-p0008.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f031-i06-p0008.jpg,2048,1567,8,dra037-s01-b002-f031-i06,1992
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f031-i07-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f031-i07-p0001.jpg,1342,2048,1,dra037-s01-b002-f031-i07,1984
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f031-i07-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f031-i07-p0002.jpg,2048,1509,2,dra037-s01-b002-f031-i07,1933
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f031-i07-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f031-i07-p0003.jpg,1404,2048,3,dra037-s01-b002-f031-i07,1920
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f031-i08-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f031-i08-p0001.jpg,1392,2048,1,dra037-s01-b002-f031-i08,1955
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f031-i08-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f031-i08-p0002.jpg,2048,1529,2,dra037-s01-b002-f031-i08,1946
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f031-i08-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f031-i08-p0003.jpg,2048,1529,3,dra037-s01-b002-f031-i08,1926
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f031-i08-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f031-i08-p0004.jpg,2048,1537,4,dra037-s01-b002-f031-i08,1976
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f031-i08-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f031-i08-p0005.jpg,2048,1537,5,dra037-s01-b002-f031-i08,1937
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f031-i08-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f031-i08-p0006.jpg,2048,1537,6,dra037-s01-b002-f031-i08,1954
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f031-i08-p0007.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f031-i08-p0007.jpg,2048,1537,7,dra037-s01-b002-f031-i08,1949
