file_path,thumbnail,width,height,page_no,set_key,year
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i01-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i01-p0001.jpg,1027,2048,1,dra037-s01-b005-f065-i01,1920
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i01-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i01-p0002.jpg,1030,2048,2,dra037-s01-b005-f065-i01,1915
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i01-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i01-p0003.jpg,1048,2048,3,dra037-s01-b005-f065-i01,1993
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i01-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i01-p0004.jpg,1027,2048,4,dra037-s01-b005-f065-i01,1915
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i01-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i01-p0005.jpg,1027,2048,5,dra037-s01-b005-f065-i01,1920
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i01-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i01-p0006.jpg,1027,2048,6,dra037-s01-b005-f065-i01,1924
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i01-p0007.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i01-p0007.jpg,1027,2048,7,dra037-s01-b005-f065-i01,1976
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i01-p0008.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i01-p0008.jpg,1027,2048,8,dra037-s01-b005-f065-i01,1998
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i01-p0009.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i01-p0009.jpg,1027,2048,9,dra037-s01-b005-f065-i01,1959
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i01-p0010.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i01-p0010.jpg,1027,2048,10,dra037-s01-b005-f065-i01,1960
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i01-p0011.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i01-p0011.jpg,1013,2048,11,dra037-s01-b005-f065-i01,1943
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i01-p0012.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i01-p0012.jpg,1027,2048,12,dra037-s01-b005-f065-i01,1967
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i01-p0013.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i01-p0013.jpg,1016,2048,13,dra037-s01-b005-f065-i01,1923
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i01-p0014.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i01-p0014.jpg,1022,2048,14,dra037-s01-b005-f065-i01,1973
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i01-p0015.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i01-p0015.jpg,1014,2048,15,dra037-s01-b005-f065-i01,1931
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i01-p0016.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i01-p0016.jpg,1016,2048,16,dra037-s01-b005-f065-i01,1969
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i01-p0017.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i01-p0017.jpg,1012,2048,17,dra037-s01-b005-f065-i01,1949
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i01-p0018.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i01-p0018.jpg,1015,2048,18,dra037-s01-b005-f065-i01,1916
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i01-p0019.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i01-p0019.jpg,1020,2048,19,dra037-s01-b005-f065-i01,1987
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i01-p0020.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i01-p0020.jpg,1027,2048,20,dra037-s01-b005-f065-i01,1967
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i01-p0021.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i01-p0021.jpg,1011,2048,21,dra037-s01-b005-f065-i01,1948
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i01-p0022.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i01-p0022.jpg,1027,2048,22,dra037-s01-b005-f065-i01,1924
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i01-p0023.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i01-p0023.jpg,1015,2048,23,dra037-s01-b005-f065-i01,1954
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i10-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i10-p0001.jpg,1329,2048,1,dra037-s01-b005-f065-i10,1940
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i10-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i10-p0002.jpg,2048,1866,2,dra037-s01-b005-f065-i10,1954
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i10-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i10-p0003.jpg,1291,2048,3,dra037-s01-b005-f065-i10,1928
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i02-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i02-p0001.jpg,1375,2048,1,dra037-s01-b005-f065-i02,1947
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i02-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i02-p0002.jpg,2048,1817,2,dra037-s01-b005-f065-i02,1923
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i03-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i03-p0001.jpg,1492,2048,1,dra037-s01-b005-f065-i03,1979
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i03-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i03-p0002.jpg,1409,2048,2,dra037-s01-b005-f065-i03,1986
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i03-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i03-p0003.jpg,1322,2048,3,dra037-s01-b005-f065-i03,1937
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i03-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i03-p0004.jpg,1420,2048,4,dra037-s01-b005-f065-i03,1935
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i04-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i04-p0001.jpg,1418,2048,1,dra037-s01-b005-f065-i04,1954
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i04-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i04-p0002.jpg,1331,2048,2,dra037-s01-b005-f065-i04,1935
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i04-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i04-p0003.jpg,1418,2048,3,dra037-s01-b005-f065-i04,1935
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i05-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i05-p0001.jpg,1412,2048,1,dra037-s01-b005-f065-i05,1927
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i06-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i06-p0001.jpg,1025,2048,1,dra037-s01-b005-f065-i06,1971
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i06-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i06-p0002.jpg,1025,2048,2,dra037-s01-b005-f065-i06,1984
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i06-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i06-p0003.jpg,1035,2048,3,dra037-s01-b005-f065-i06,1922
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i06-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i06-p0004.jpg,1025,2048,4,dra037-s01-b005-f065-i06,1995
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i06-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i06-p0005.jpg,1039,2048,5,dra037-s01-b005-f065-i06,1920
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i06-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i06-p0006.jpg,1023,2048,6,dra037-s01-b005-f065-i06,1974
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i06-p0007.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i06-p0007.jpg,1023,2048,7,dra037-s01-b005-f065-i06,1997
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i06-p0008.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i06-p0008.jpg,1017,2048,8,dra037-s01-b005-f065-i06,1952
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i06-p0009.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i06-p0009.jpg,1017,2048,9,dra037-s01-b005-f065-i06,1919
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i06-p0010.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i06-p0010.jpg,1017,2048,10,dra037-s01-b005-f065-i06,1972
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i06-p0011.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i06-p0011.jpg,1017,2048,11,dra037-s01-b005-f065-i06,1996
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i06-p0012.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i06-p0012.jpg,1017,2048,12,dra037-s01-b005-f065-i06,1944
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i06-p0013.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i06-p0013.jpg,1006,2048,13,dra037-s01-b005-f065-i06,1927
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i06-p0014.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i06-p0014.jpg,1017,2048,14,dra037-s01-b005-f065-i06,1985
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i06-p0015.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i06-p0015.jpg,1017,2048,15,dra037-s01-b005-f065-i06,1929
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i06-p0016.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i06-p0016.jpg,1000,2048,16,dra037-s01-b005-f065-i06,1923
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i06-p0017.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i06-p0017.jpg,1010,2048,17,dra037-s01-b005-f065-i06,1942
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i06-p0018.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i06-p0018.jpg,1017,2048,18,dra037-s01-b005-f065-i06,1968
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i06-p0019.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i06-p0019.jpg,1017,2048,19,dra037-s01-b005-f065-i06,1911
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i06-p0020.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i06-p0020.jpg,1017,2048,20,dra037-s01-b005-f065-i06,1941
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i06-p0021.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i06-p0021.jpg,1017,2048,21,dra037-s01-b005-f065-i06,1929
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i06-p0022.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i06-p0022.jpg,1017,2048,22,dra037-s01-b005-f065-i06,1991
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i06-p0023.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i06-p0023.jpg,1017,2048,23,dra037-s01-b005-f065-i06,1920
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i07-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i07-p0001.jpg,1233,2048,1,dra037-s01-b005-f065-i07,1911
http://hcremacmini01.library.yale.edu/images/dra037-s01-b005-f065-i08-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b005-f065-i08-p0001.jpg,1034,2048,1,dra037-s01-b005-f065-i08,1918
