file_path,thumbnail,width,height,page_no,set_key,year
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i01-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i01-p0001.jpg,1575,2048,1,dra037-s01-b002-f025-i01,1971
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i01-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i01-p0002.jpg,1575,2048,2,dra037-s01-b002-f025-i01,1924
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i10-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i10-p0001.jpg,1579,2048,1,dra037-s01-b002-f025-i10,1950
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i10-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i10-p0002.jpg,1591,2048,2,dra037-s01-b002-f025-i10,1979
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i10-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i10-p0003.jpg,1585,2048,3,dra037-s01-b002-f025-i10,1917
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i02-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i02-p0001.jpg,1380,2048,1,dra037-s01-b002-f025-i02,1971
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i02-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i02-p0002.jpg,2048,1540,2,dra037-s01-b002-f025-i02,1946
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i02-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i02-p0003.jpg,2048,1524,3,dra037-s01-b002-f025-i02,1955
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i02-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i02-p0004.jpg,2048,1518,4,dra037-s01-b002-f025-i02,1919
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i02-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i02-p0005.jpg,2048,1518,5,dra037-s01-b002-f025-i02,1991
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i02-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i02-p0006.jpg,2048,1530,6,dra037-s01-b002-f025-i02,1941
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i02-p0007.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i02-p0007.jpg,2048,1530,7,dra037-s01-b002-f025-i02,1927
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i02-p0008.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i02-p0008.jpg,2048,1530,8,dra037-s01-b002-f025-i02,1918
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i03-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i03-p0001.jpg,1591,2048,1,dra037-s01-b002-f025-i03,1944
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i04-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i04-p0001.jpg,1591,2048,1,dra037-s01-b002-f025-i04,1938
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i05-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i05-p0001.jpg,1362,2048,1,dra037-s01-b002-f025-i05,1959
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i05-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i05-p0002.jpg,2048,1528,2,dra037-s01-b002-f025-i05,1990
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i05-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i05-p0003.jpg,2048,1542,3,dra037-s01-b002-f025-i05,1948
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i05-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i05-p0004.jpg,2048,1527,4,dra037-s01-b002-f025-i05,1976
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i05-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i05-p0005.jpg,2048,1528,5,dra037-s01-b002-f025-i05,1997
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i05-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i05-p0006.jpg,2048,1523,6,dra037-s01-b002-f025-i05,1961
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i05-p0007.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i05-p0007.jpg,2048,1523,7,dra037-s01-b002-f025-i05,1971
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i05-p0008.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i05-p0008.jpg,2048,1525,8,dra037-s01-b002-f025-i05,1956
