file_path,thumbnail,width,height,page_no,set_key,year
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f030-i01-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f030-i01-p0001.jpg,1159,2048,1,dra037-s01-b002-f030-i01,1988
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f030-i10-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f030-i10-p0001.jpg,916,2048,1,dra037-s01-b002-f030-i10,1991
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f030-i11-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f030-i11-p0001.jpg,1328,2048,1,dra037-s01-b002-f030-i11,1956
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f030-i11-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f030-i11-p0002.jpg,2048,1578,2,dra037-s01-b002-f030-i11,1987
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f030-i12-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f030-i12-p0001.jpg,1380,2048,1,dra037-s01-b002-f030-i12,1979
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f030-i12-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f030-i12-p0002.jpg,2048,1516,2,dra037-s01-b002-f030-i12,1929
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f030-i12-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f030-i12-p0003.jpg,2048,1516,3,dra037-s01-b002-f030-i12,1959
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f030-i12-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f030-i12-p0004.jpg,2048,1516,4,dra037-s01-b002-f030-i12,1966
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f030-i12-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f030-i12-p0005.jpg,2048,1516,5,dra037-s01-b002-f030-i12,1926
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f030-i12-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f030-i12-p0006.jpg,2048,1516,6,dra037-s01-b002-f030-i12,1992
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f030-i12-p0007.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f030-i12-p0007.jpg,2048,1522,7,dra037-s01-b002-f030-i12,1979
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f030-i12-p0008.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f030-i12-p0008.jpg,2048,1522,8,dra037-s01-b002-f030-i12,1994
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f030-i12-p0009.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f030-i12-p0009.jpg,2048,1522,9,dra037-s01-b002-f030-i12,1978
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f030-i12-p0010.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f030-i12-p0010.jpg,2048,1556,10,dra037-s01-b002-f030-i12,1978
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f030-i12-p0011.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f030-i12-p0011.jpg,2048,1513,11,dra037-s01-b002-f030-i12,1995
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f030-i12-p0012.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f030-i12-p0012.jpg,2048,1513,12,dra037-s01-b002-f030-i12,1921
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f030-i13-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f030-i13-p0001.jpg,1121,2048,1,dra037-s01-b002-f030-i13,1916
