file_path,thumbnail,width,height,page_no,set_key,year
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f016-i01-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f016-i01-p0001.jpg,786,2048,1,dra037-s01-b001-f016-i01,1950
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f016-i10-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f016-i10-p0001.jpg,1200,2048,1,dra037-s01-b001-f016-i10,1996
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f016-i10-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f016-i10-p0002.jpg,2048,1146,2,dra037-s01-b001-f016-i10,1950
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f016-i10-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f016-i10-p0003.jpg,1208,2048,3,dra037-s01-b001-f016-i10,1989
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f016-i10-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f016-i10-p0004.jpg,1214,2048,4,dra037-s01-b001-f016-i10,1915
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f016-i02-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f016-i02-p0001.jpg,662,2048,1,dra037-s01-b001-f016-i02,1957
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f016-i03-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f016-i03-p0001.jpg,1529,2048,1,dra037-s01-b001-f016-i03,1933
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f016-i04-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f016-i04-p0001.jpg,1221,2048,1,dra037-s01-b001-f016-i04,1918
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f016-i04-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f016-i04-p0002.jpg,2048,1140,2,dra037-s01-b001-f016-i04,1944
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f016-i04-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f016-i04-p0003.jpg,1193,2048,3,dra037-s01-b001-f016-i04,1949
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f016-i05-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f016-i05-p0001.jpg,743,2048,1,dra037-s01-b001-f016-i05,1996
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f016-i06-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f016-i06-p0001.jpg,922,2048,1,dra037-s01-b001-f016-i06,1965
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f016-i07-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f016-i07-p0001.jpg,627,2048,1,dra037-s01-b001-f016-i07,1938
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f016-i08-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f016-i08-p0001.jpg,695,2048,1,dra037-s01-b001-f016-i08,1993
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f016-i09-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f016-i09-p0001.jpg,1011,2048,1,dra037-s01-b001-f016-i09,1981
