file_path,thumbnail,width,height,page_no,set_key
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i01-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i01-p0001.jpg,1575,2048,1,dra037-s01-b002-f025-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i01-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i01-p0002.jpg,1575,2048,2,dra037-s01-b002-f025-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i10-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i10-p0001.jpg,1579,2048,1,dra037-s01-b002-f025-i10
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i10-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i10-p0002.jpg,1591,2048,2,dra037-s01-b002-f025-i10
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i10-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i10-p0003.jpg,1585,2048,3,dra037-s01-b002-f025-i10
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i02-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i02-p0001.jpg,1380,2048,1,dra037-s01-b002-f025-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i02-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i02-p0002.jpg,2048,1540,2,dra037-s01-b002-f025-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i02-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i02-p0003.jpg,2048,1524,3,dra037-s01-b002-f025-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i02-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i02-p0004.jpg,2048,1518,4,dra037-s01-b002-f025-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i02-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i02-p0005.jpg,2048,1518,5,dra037-s01-b002-f025-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i02-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i02-p0006.jpg,2048,1530,6,dra037-s01-b002-f025-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i02-p0007.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i02-p0007.jpg,2048,1530,7,dra037-s01-b002-f025-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i02-p0008.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i02-p0008.jpg,2048,1530,8,dra037-s01-b002-f025-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i03-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i03-p0001.jpg,1591,2048,1,dra037-s01-b002-f025-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i04-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i04-p0001.jpg,1591,2048,1,dra037-s01-b002-f025-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i05-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i05-p0001.jpg,1362,2048,1,dra037-s01-b002-f025-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i05-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i05-p0002.jpg,2048,1528,2,dra037-s01-b002-f025-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i05-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i05-p0003.jpg,2048,1542,3,dra037-s01-b002-f025-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i05-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i05-p0004.jpg,2048,1527,4,dra037-s01-b002-f025-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i05-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i05-p0005.jpg,2048,1528,5,dra037-s01-b002-f025-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i05-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i05-p0006.jpg,2048,1523,6,dra037-s01-b002-f025-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i05-p0007.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i05-p0007.jpg,2048,1523,7,dra037-s01-b002-f025-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i05-p0008.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i05-p0008.jpg,2048,1525,8,dra037-s01-b002-f025-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i06-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i06-p0001.jpg,1578,2048,1,dra037-s01-b002-f025-i06
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i06-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i06-p0002.jpg,1578,2048,2,dra037-s01-b002-f025-i06
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i07-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i07-p0001.jpg,1572,2048,1,dra037-s01-b002-f025-i07
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i08-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i08-p0001.jpg,1350,2048,1,dra037-s01-b002-f025-i08
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i08-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i08-p0002.jpg,2048,1548,2,dra037-s01-b002-f025-i08
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i08-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i08-p0003.jpg,2048,1548,3,dra037-s01-b002-f025-i08
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i08-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i08-p0004.jpg,2048,1548,4,dra037-s01-b002-f025-i08
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i08-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i08-p0005.jpg,2048,1548,5,dra037-s01-b002-f025-i08
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i08-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i08-p0006.jpg,2048,1548,6,dra037-s01-b002-f025-i08
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i08-p0007.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i08-p0007.jpg,2048,1548,7,dra037-s01-b002-f025-i08
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i08-p0008.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i08-p0008.jpg,2048,1558,8,dra037-s01-b002-f025-i08
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i09-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i09-p0001.jpg,1548,2048,1,dra037-s01-b002-f025-i09
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f025-i09-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f025-i09-p0002.jpg,2048,1336,2,dra037-s01-b002-f025-i09
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f026-i01-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f026-i01-p0001.jpg,1586,2048,1,dra037-s01-b002-f026-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f026-i02-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f026-i02-p0001.jpg,1352,2048,1,dra037-s01-b002-f026-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f026-i02-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f026-i02-p0002.jpg,2048,1504,2,dra037-s01-b002-f026-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f026-i02-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f026-i02-p0003.jpg,2048,1536,3,dra037-s01-b002-f026-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f026-i02-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f026-i02-p0004.jpg,2048,1496,4,dra037-s01-b002-f026-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f026-i02-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f026-i02-p0005.jpg,2048,1496,5,dra037-s01-b002-f026-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f026-i02-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f026-i02-p0006.jpg,2048,1504,6,dra037-s01-b002-f026-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f026-i02-p0007.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f026-i02-p0007.jpg,2048,1504,7,dra037-s01-b002-f026-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f026-i02-p0008.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f026-i02-p0008.jpg,2048,1529,8,dra037-s01-b002-f026-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f026-i03-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f026-i03-p0001.jpg,1584,2048,1,dra037-s01-b002-f026-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f026-i04-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f026-i04-p0001.jpg,1584,2048,1,dra037-s01-b002-f026-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f026-i04-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f026-i04-p0002.jpg,1584,2048,2,dra037-s01-b002-f026-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f026-i05-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f026-i05-p0001.jpg,1584,2048,1,dra037-s01-b002-f026-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f026-i05-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f026-i05-p0002.jpg,1584,2048,2,dra037-s01-b002-f026-i05
