file_path,thumbnail,width,height,page_no,set_key,year,written_by,director,location,group_key
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f016-i05-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f016-i05-p0001.jpg,743,2048,1,dra037-s01-b001-f016-i05,1946,"O'Byrne, Emmet",Lemist Esler,"Yale School of Drama, Yale Repertory Theatre",walter_prichard_eaton
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f016-i06-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f016-i06-p0001.jpg,922,2048,1,dra037-s01-b001-f016-i06,1946,"Shaw, George Bernard",Frank McMullan,"Yale School of Drama, Yale Repertory Theatre",walter_prichard_eaton
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f016-i07-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f016-i07-p0001.jpg,627,2048,1,dra037-s01-b001-f016-i07,1947,"Jacobs, Jack",Lemist Esler,"Yale School of Drama, Yale Repertory Theatre",walter_prichard_eaton
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f016-i08-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f016-i08-p0001.jpg,695,2048,1,dra037-s01-b001-f016-i08,1947,"Patterson, Thomas",Frank McMullan,"Yale School of Drama, Yale Repertory Theatre",walter_prichard_eaton
