file_path,thumbnail,width,height,page_no,set_key
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f032-i01-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f032-i01-p0001.jpg,754,2048,1,dra037-s01-b002-f032-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f032-i10-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f032-i10-p0001.jpg,757,2048,1,dra037-s01-b002-f032-i10
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f032-i11-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f032-i11-p0001.jpg,754,2048,1,dra037-s01-b002-f032-i11
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f032-i12-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f032-i12-p0001.jpg,780,2048,1,dra037-s01-b002-f032-i12
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f032-i13-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f032-i13-p0001.jpg,1362,2048,1,dra037-s01-b002-f032-i13
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f032-i13-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f032-i13-p0002.jpg,2048,1532,2,dra037-s01-b002-f032-i13
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f032-i13-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f032-i13-p0003.jpg,2048,1532,3,dra037-s01-b002-f032-i13
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f032-i13-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f032-i13-p0004.jpg,2048,1532,4,dra037-s01-b002-f032-i13
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f032-i13-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f032-i13-p0005.jpg,2048,1532,5,dra037-s01-b002-f032-i13
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f032-i13-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f032-i13-p0006.jpg,2048,1532,6,dra037-s01-b002-f032-i13
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f032-i13-p0007.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f032-i13-p0007.jpg,2048,1532,7,dra037-s01-b002-f032-i13
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f032-i13-p0008.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f032-i13-p0008.jpg,2048,1532,8,dra037-s01-b002-f032-i13
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f032-i13-p0009.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f032-i13-p0009.jpg,2048,1532,9,dra037-s01-b002-f032-i13
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f032-i13-p0010.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f032-i13-p0010.jpg,2048,1532,10,dra037-s01-b002-f032-i13
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f032-i14-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f032-i14-p0001.jpg,867,2048,1,dra037-s01-b002-f032-i14
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f032-i14-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f032-i14-p0002.jpg,2048,1591,2,dra037-s01-b002-f032-i14
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f032-i02-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f032-i02-p0001.jpg,1352,2048,1,dra037-s01-b002-f032-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f032-i02-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f032-i02-p0002.jpg,2048,1520,2,dra037-s01-b002-f032-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f032-i02-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f032-i02-p0003.jpg,2048,1520,3,dra037-s01-b002-f032-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f032-i02-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f032-i02-p0004.jpg,2048,1520,4,dra037-s01-b002-f032-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f032-i02-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f032-i02-p0005.jpg,2048,1520,5,dra037-s01-b002-f032-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f032-i02-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f032-i02-p0006.jpg,2048,1520,6,dra037-s01-b002-f032-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f032-i02-p0007.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f032-i02-p0007.jpg,2048,1520,7,dra037-s01-b002-f032-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f032-i02-p0008.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f032-i02-p0008.jpg,2048,1520,8,dra037-s01-b002-f032-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f032-i03-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f032-i03-p0001.jpg,871,2048,1,dra037-s01-b002-f032-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f032-i04-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f032-i04-p0001.jpg,868,2048,1,dra037-s01-b002-f032-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f032-i05-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f032-i05-p0001.jpg,1350,2048,1,dra037-s01-b002-f032-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f032-i05-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f032-i05-p0002.jpg,2048,1544,2,dra037-s01-b002-f032-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f032-i05-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f032-i05-p0003.jpg,2048,1544,3,dra037-s01-b002-f032-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f032-i05-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f032-i05-p0004.jpg,2048,1544,4,dra037-s01-b002-f032-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f032-i05-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f032-i05-p0005.jpg,2048,1544,5,dra037-s01-b002-f032-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f032-i05-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f032-i05-p0006.jpg,2048,1544,6,dra037-s01-b002-f032-i05
