file_path,thumbnail,width,height,page_no,set_key
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f002-i01-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f002-i01-p0001.jpg,1489,2048,1,dra037-s01-b001-f002-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f002-i02-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f002-i02-p0001.jpg,1015,2048,1,dra037-s01-b001-f002-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f002-i02-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f002-i02-p0002.jpg,2048,2045,2,dra037-s01-b001-f002-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f002-i02-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f002-i02-p0003.jpg,1039,2048,3,dra037-s01-b001-f002-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f002-i03-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f002-i03-p0001.jpg,1314,2048,1,dra037-s01-b001-f002-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f002-i03-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f002-i03-p0002.jpg,2048,1576,2,dra037-s01-b001-f002-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f002-i04-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f002-i04-p0001.jpg,1025,2048,1,dra037-s01-b001-f002-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f002-i04-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f002-i04-p0002.jpg,2048,2043,2,dra037-s01-b001-f002-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f002-i05-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f002-i05-p0001.jpg,1325,2048,1,dra037-s01-b001-f002-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f002-i05-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f002-i05-p0002.jpg,2048,1581,2,dra037-s01-b001-f002-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f002-i05-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f002-i05-p0003.jpg,1350,2048,3,dra037-s01-b001-f002-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f002-i06-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f002-i06-p0001.jpg,1318,2048,1,dra037-s01-b001-f002-i06
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f002-i06-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f002-i06-p0002.jpg,2048,1580,2,dra037-s01-b001-f002-i06
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f002-i06-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f002-i06-p0003.jpg,1301,2048,3,dra037-s01-b001-f002-i06
