file_path,thumbnail,width,height,page_no,set_key
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f007-i01-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f007-i01-p0001.jpg,1270,2048,1,dra037-s01-b001-f007-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f007-i01-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f007-i01-p0002.jpg,2048,1641,2,dra037-s01-b001-f007-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f007-i02-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f007-i02-p0001.jpg,949,2048,1,dra037-s01-b001-f007-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f007-i02-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f007-i02-p0002.jpg,2048,837,2,dra037-s01-b001-f007-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f007-i03-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f007-i03-p0001.jpg,1216,2048,1,dra037-s01-b001-f007-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f007-i04-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f007-i04-p0001.jpg,1493,2048,1,dra037-s01-b001-f007-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f007-i04-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f007-i04-p0002.jpg,2048,1400,2,dra037-s01-b001-f007-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f007-i05-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f007-i05-p0001.jpg,990,2048,1,dra037-s01-b001-f007-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f007-i05-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f007-i05-p0002.jpg,1974,2048,2,dra037-s01-b001-f007-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f007-i05-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f007-i05-p0003.jpg,990,2048,3,dra037-s01-b001-f007-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f007-i06-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f007-i06-p0001.jpg,1077,2048,1,dra037-s01-b001-f007-i06
