file_path,thumbnail,width,height,page_no,set_key
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f010-i01-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f010-i01-p0001.jpg,1579,2048,1,dra037-s01-b001-f010-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f010-i02-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f010-i02-p0001.jpg,1348,2048,1,dra037-s01-b001-f010-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f010-i02-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f010-i02-p0002.jpg,2048,1547,2,dra037-s01-b001-f010-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f010-i02-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f010-i02-p0003.jpg,1336,2048,3,dra037-s01-b001-f010-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f010-i03-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f010-i03-p0001.jpg,1252,2048,1,dra037-s01-b001-f010-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f010-i03-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f010-i03-p0002.jpg,2048,1642,2,dra037-s01-b001-f010-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f010-i03-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f010-i03-p0003.jpg,1280,2048,3,dra037-s01-b001-f010-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f010-i04-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f010-i04-p0001.jpg,1345,2048,1,dra037-s01-b001-f010-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f010-i04-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f010-i04-p0002.jpg,2048,1546,2,dra037-s01-b001-f010-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f010-i04-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f010-i04-p0003.jpg,1370,2048,3,dra037-s01-b001-f010-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f010-i05-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f010-i05-p0001.jpg,1288,2048,1,dra037-s01-b001-f010-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f010-i05-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f010-i05-p0002.jpg,2048,1622,2,dra037-s01-b001-f010-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f010-i05-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f010-i05-p0003.jpg,1286,2048,3,dra037-s01-b001-f010-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b001-f010-i06-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b001-f010-i06-p0001.jpg,1490,2048,1,dra037-s01-b001-f010-i06
