file_path,thumbnail,width,height,page_no,set_key,year
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i01-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i01-p0001.jpg,1360,2048,1,dra037-s01-b004-f053-i01,1950
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i01-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i01-p0002.jpg,1394,2048,2,dra037-s01-b004-f053-i01,1947
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i01-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i01-p0003.jpg,1348,2048,3,dra037-s01-b004-f053-i01,1992
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i01-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i01-p0004.jpg,1355,2048,4,dra037-s01-b004-f053-i01,1980
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i02-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i02-p0001.jpg,1368,2048,1,dra037-s01-b004-f053-i02,1978
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i02-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i02-p0002.jpg,1375,2048,2,dra037-s01-b004-f053-i02,1913
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i02-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i02-p0003.jpg,1370,2048,3,dra037-s01-b004-f053-i02,1987
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i02-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i02-p0004.jpg,1368,2048,4,dra037-s01-b004-f053-i02,1979
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i02-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i02-p0005.jpg,1368,2048,5,dra037-s01-b004-f053-i02,1934
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i02-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i02-p0006.jpg,2048,1527,6,dra037-s01-b004-f053-i02,1967
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i02-p0007.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i02-p0007.jpg,1380,2048,7,dra037-s01-b004-f053-i02,1989
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i02-p0008.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i02-p0008.jpg,1360,2048,8,dra037-s01-b004-f053-i02,1993
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i02-p0009.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i02-p0009.jpg,1370,2048,9,dra037-s01-b004-f053-i02,1942
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i02-p0010.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i02-p0010.jpg,1354,2048,10,dra037-s01-b004-f053-i02,1982
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i02-p0011.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i02-p0011.jpg,1362,2048,11,dra037-s01-b004-f053-i02,1965
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i03-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i03-p0001.jpg,1367,2048,1,dra037-s01-b004-f053-i03,1985
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i03-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i03-p0002.jpg,1369,2048,2,dra037-s01-b004-f053-i03,1964
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i03-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i03-p0003.jpg,1355,2048,3,dra037-s01-b004-f053-i03,1945
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i03-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i03-p0004.jpg,1358,2048,4,dra037-s01-b004-f053-i03,1970
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i04-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i04-p0001.jpg,1372,2048,1,dra037-s01-b004-f053-i04,1986
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i04-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i04-p0002.jpg,1364,2048,2,dra037-s01-b004-f053-i04,1985
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i04-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i04-p0003.jpg,1369,2048,3,dra037-s01-b004-f053-i04,1979
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i04-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i04-p0004.jpg,1355,2048,4,dra037-s01-b004-f053-i04,1967
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i04-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i04-p0005.jpg,1361,2048,5,dra037-s01-b004-f053-i04,1957
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i04-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i04-p0006.jpg,1379,2048,6,dra037-s01-b004-f053-i04,1914
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i04-p0007.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i04-p0007.jpg,1351,2048,7,dra037-s01-b004-f053-i04,1946
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i04-p0008.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i04-p0008.jpg,2048,1536,8,dra037-s01-b004-f053-i04,1927
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i04-p0009.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i04-p0009.jpg,1363,2048,9,dra037-s01-b004-f053-i04,1962
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i04-p0010.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i04-p0010.jpg,1354,2048,10,dra037-s01-b004-f053-i04,1924
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i04-p0011.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i04-p0011.jpg,1364,2048,11,dra037-s01-b004-f053-i04,1985
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i04-p0012.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i04-p0012.jpg,1354,2048,12,dra037-s01-b004-f053-i04,1982
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i04-p0013.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i04-p0013.jpg,1373,2048,13,dra037-s01-b004-f053-i04,1983
