file_path,thumbnail,width,height,page_no,set_key
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f035-i01-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f035-i01-p0001.jpg,713,2048,1,dra037-s01-b002-f035-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f035-i02-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f035-i02-p0001.jpg,1394,2048,1,dra037-s01-b002-f035-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f035-i02-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f035-i02-p0002.jpg,2048,1511,2,dra037-s01-b002-f035-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f035-i02-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f035-i02-p0003.jpg,2048,1511,3,dra037-s01-b002-f035-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f035-i02-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f035-i02-p0004.jpg,2048,1511,4,dra037-s01-b002-f035-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f035-i02-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f035-i02-p0005.jpg,2048,1511,5,dra037-s01-b002-f035-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f035-i02-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f035-i02-p0006.jpg,2048,1511,6,dra037-s01-b002-f035-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f035-i02-p0007.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f035-i02-p0007.jpg,2048,1511,7,dra037-s01-b002-f035-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f035-i02-p0008.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f035-i02-p0008.jpg,2048,1511,8,dra037-s01-b002-f035-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f035-i03-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f035-i03-p0001.jpg,1329,2048,1,dra037-s01-b002-f035-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f035-i03-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f035-i03-p0002.jpg,2048,1630,2,dra037-s01-b002-f035-i03
