file_path,thumbnail,width,height,page_no,set_key,year,written_by,director,location
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i04-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i04-p0002.jpg,1364,2048,2,dra037-s01-b004-f053-i04,1966,"Weinstein, Arnold",Paul Sills,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i04-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i04-p0003.jpg,1369,2048,3,dra037-s01-b004-f053-i04,1966,"Weinstein, Arnold",Paul Sills,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i04-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i04-p0004.jpg,1355,2048,4,dra037-s01-b004-f053-i04,1966,"Weinstein, Arnold",Paul Sills,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i04-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i04-p0005.jpg,1361,2048,5,dra037-s01-b004-f053-i04,1966,"Weinstein, Arnold",Paul Sills,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i04-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i04-p0006.jpg,1379,2048,6,dra037-s01-b004-f053-i04,1966,"Weinstein, Arnold",Paul Sills,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i04-p0007.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i04-p0007.jpg,1351,2048,7,dra037-s01-b004-f053-i04,1966,"Weinstein, Arnold",Paul Sills,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i04-p0008.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i04-p0008.jpg,2048,1536,8,dra037-s01-b004-f053-i04,1966,"Weinstein, Arnold",Paul Sills,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i04-p0009.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i04-p0009.jpg,1363,2048,9,dra037-s01-b004-f053-i04,1966,"Weinstein, Arnold",Paul Sills,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i04-p0010.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i04-p0010.jpg,1354,2048,1,dra037-s01-b004-f053-i04,1966,"Weinstein, Arnold",Paul Sills,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i04-p0011.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i04-p0011.jpg,1364,2048,11,dra037-s01-b004-f053-i04,1966,"Weinstein, Arnold",Paul Sills,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i04-p0012.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i04-p0012.jpg,1354,2048,12,dra037-s01-b004-f053-i04,1966,"Weinstein, Arnold",Paul Sills,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i04-p0013.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i04-p0013.jpg,1373,2048,13,dra037-s01-b004-f053-i04,1966,"Weinstein, Arnold",Paul Sills,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i04-p0014.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i04-p0014.jpg,1358,2048,14,dra037-s01-b004-f053-i04,1966,"Weinstein, Arnold",Paul Sills,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i04-p0015.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i04-p0015.jpg,1356,2048,15,dra037-s01-b004-f053-i04,1966,"Weinstein, Arnold",Paul Sills,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i05-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i05-p0001.jpg,1390,2048,1,dra037-s01-b004-f053-i05,1967,,,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i05-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i05-p0002.jpg,1390,2048,2,dra037-s01-b004-f053-i05,1967,,,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i05-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i05-p0003.jpg,1373,2048,3,dra037-s01-b004-f053-i05,1967,,,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i05-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i05-p0004.jpg,1373,2048,4,dra037-s01-b004-f053-i05,1967,,,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i06-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i06-p0001.jpg,1366,2048,1,dra037-s01-b004-f053-i06,1967,Euripides,Richard Trousdell ,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i06-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i06-p0002.jpg,1384,2048,2,dra037-s01-b004-f053-i06,1967,Euripides,Richard Trousdell ,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i06-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i06-p0003.jpg,1384,2048,3,dra037-s01-b004-f053-i06,1967,Euripides,Richard Trousdell ,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i06-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i06-p0004.jpg,1384,2048,4,dra037-s01-b004-f053-i06,1967,Euripides,Richard Trousdell ,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i07-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i07-p0001.jpg,1373,2048,1,dra037-s01-b004-f053-i07,1967,Ben Jonson,Clifford William,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i07-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i07-p0002.jpg,1368,2048,2,dra037-s01-b004-f053-i07,1967,Ben Jonson,Clifford William,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i07-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i07-p0003.jpg,1368,2048,3,dra037-s01-b004-f053-i07,1967,Ben Jonson,Clifford William,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i07-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i07-p0004.jpg,1368,2048,4,dra037-s01-b004-f053-i07,1967,Ben Jonson,Clifford William,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i07-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i07-p0005.jpg,1368,2048,5,dra037-s01-b004-f053-i07,1967,Ben Jonson,Clifford William,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f053-i07-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f053-i07-p0006.jpg,1368,2048,6,dra037-s01-b004-f053-i07,1967,Ben Jonson,Clifford William,"Yale School of Drama, Yale Repertory Theatre"
