file_path,thumbnail,width,height,page_no,set_key,year,written_by,director,location
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f081-i06-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f081-i06-p0004.jpg,1141,2048,4,lloyd_richards,1983,,David Hammond,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f081-i06-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f081-i06-p0005.jpg,1151,2048,5,lloyd_richards,1983,,David Hammond,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f081-i06-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f081-i06-p0006.jpg,1156,2048,6,lloyd_richards,1983,,David Hammond,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f082-i01-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f082-i01-p0001.jpg,1307,2048,1,lloyd_richards,1983,Sophocles,David N. Herskovits,Yale University Dramatic Association
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f082-i01-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f082-i01-p0002.jpg,1339,2048,2,lloyd_richards,1983,Sophocles,David N. Herskovits,Yale University Dramatic Association
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f082-i01-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f082-i01-p0003.jpg,1349,2048,3,lloyd_richards,1983,Sophocles,David N. Herskovits,Yale University Dramatic Association
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f082-i01-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f082-i01-p0004.jpg,1315,2048,4,lloyd_richards,1983,Sophocles,David N. Herskovits,Yale University Dramatic Association
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f082-i01-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f082-i01-p0005.jpg,1306,2048,5,lloyd_richards,1983,Sophocles,David N. Herskovits,Yale University Dramatic Association
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f083-i01-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f083-i01-p0001.jpg,1409,2048,1,lloyd_richards,1983,George Bernard Shaw,Lloyd Richards,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f083-i01-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f083-i01-p0002.jpg,1387,2048,2,lloyd_richards,1983,George Bernard Shaw,Lloyd Richards,"Yale School of Drama, Yale Repertory Theatre"
