Box	Folder	Item	Accession number	Title	Play dates	Year	Written by	Directed by	Company	Notes	Multiplay	Non-Theatrical	Era
14	163	1	dra037-s01-b014-f163-i01-p0007	You Never Can Tell	Sep. 20-Oct.13	2001	"Shaw, George Bernard"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	1	dra037-s01-b014-f163-i01-p0008	You Never Can Tell	Sep. 20-Oct.13	2001	"Shaw, George Bernard"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	1	dra037-s01-b014-f163-i01-p0009	You Never Can Tell	Sep. 20-Oct.13	2001	"Shaw, George Bernard"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	1	dra037-s01-b014-f163-i01-p0010	You Never Can Tell	Sep. 20-Oct.13	2001	"Shaw, George Bernard"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	1	dra037-s01-b014-f163-i01-p0011	You Never Can Tell	Sep. 20-Oct.13	2001	"Shaw, George Bernard"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	1	dra037-s01-b014-f163-i01-p0012	You Never Can Tell	Sep. 20-Oct.13	2001	"Shaw, George Bernard"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	1	dra037-s01-b014-f163-i01-p0013	You Never Can Tell	Sep. 20-Oct.13	2001	"Shaw, George Bernard"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	1	dra037-s01-b014-f163-i01-p0014	You Never Can Tell	Sep. 20-Oct.13	2001	"Shaw, George Bernard"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	1	dra037-s01-b014-f163-i01-p0015	You Never Can Tell	Sep. 20-Oct.13	2001	"Shaw, George Bernard"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	1	dra037-s01-b014-f163-i01-p0016	You Never Can Tell	Sep. 20-Oct.13	2001	"Shaw, George Bernard"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	1	dra037-s01-b014-f163-i01-p0017	You Never Can Tell	Sep. 20-Oct.13	2001	"Shaw, George Bernard"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	1	dra037-s01-b014-f163-i01-p0018	You Never Can Tell	Sep. 20-Oct.13	2001	"Shaw, George Bernard"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	1	dra037-s01-b014-f163-i01-p0019	You Never Can Tell	Sep. 20-Oct.13	2001	"Shaw, George Bernard"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	1	dra037-s01-b014-f163-i01-p0020	You Never Can Tell	Sep. 20-Oct.13	2001	"Shaw, George Bernard"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	1	dra037-s01-b014-f163-i01-p0021	You Never Can Tell	Sep. 20-Oct.13	2001	"Shaw, George Bernard"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	1	dra037-s01-b014-f163-i01-p0022	You Never Can Tell	Sep. 20-Oct.13	2001	"Shaw, George Bernard"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	1	dra037-s01-b014-f163-i01-p0023	You Never Can Tell	Sep. 20-Oct.13	2001	"Shaw, George Bernard"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	1	dra037-s01-b014-f163-i01-p0024	You Never Can Tell	Sep. 20-Oct.13	2001	"Shaw, George Bernard"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	1	dra037-s01-b014-f163-i01-p0025	You Never Can Tell	Sep. 20-Oct.13	2001	"Shaw, George Bernard"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	1	dra037-s01-b014-f163-i01-p0026	You Never Can Tell	Sep. 20-Oct.13	2001	"Shaw, George Bernard"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	1	dra037-s01-b014-f163-i01-p0027	You Never Can Tell	Sep. 20-Oct.13	2001	"Shaw, George Bernard"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	1	dra037-s01-b014-f163-i01-p0028	You Never Can Tell	Sep. 20-Oct.13	2001	"Shaw, George Bernard"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	2	dra037-s01-b014-f163-i02-p0001	Kingdom of Earth	Oct 25 - Dec 1	2001	"Williams, Tennessee"	"Rucker, Mark"	Yale Repertory Theatre				stan_wojewodski
14	163	2	dra037-s01-b014-f163-i02-p0002	Kingdom of Earth	Oct 25 - Dec 1	2001	"Williams, Tennessee"	"Rucker, Mark"	Yale Repertory Theatre				stan_wojewodski
14	163	2	dra037-s01-b014-f163-i02-p0003	Kingdom of Earth	Oct 25 - Dec 1	2001	"Williams, Tennessee"	"Rucker, Mark"	Yale Repertory Theatre				stan_wojewodski
14	163	2	dra037-s01-b014-f163-i02-p0004	Kingdom of Earth	Oct 25 - Dec 1	2001	"Williams, Tennessee"	"Rucker, Mark"	Yale Repertory Theatre				stan_wojewodski
14	163	2	dra037-s01-b014-f163-i02-p0005	Kingdom of Earth	Oct 25 - Dec 1	2001	"Williams, Tennessee"	"Rucker, Mark"	Yale Repertory Theatre				stan_wojewodski
14	163	2	dra037-s01-b014-f163-i02-p0006	Kingdom of Earth	Oct 25 - Dec 1	2001	"Williams, Tennessee"	"Rucker, Mark"	Yale Repertory Theatre				stan_wojewodski
14	163	2	dra037-s01-b014-f163-i02-p0007	Kingdom of Earth	Oct 25 - Dec 1	2001	"Williams, Tennessee"	"Rucker, Mark"	Yale Repertory Theatre				stan_wojewodski
14	163	2	dra037-s01-b014-f163-i02-p0008	Kingdom of Earth	Oct 25 - Dec 1	2001	"Williams, Tennessee"	"Rucker, Mark"	Yale Repertory Theatre				stan_wojewodski
14	163	2	dra037-s01-b014-f163-i02-p0009	Kingdom of Earth	Oct 25 - Dec 1	2001	"Williams, Tennessee"	"Rucker, Mark"	Yale Repertory Theatre				stan_wojewodski
14	163	2	dra037-s01-b014-f163-i02-p0010	Kingdom of Earth	Oct 25 - Dec 1	2001	"Williams, Tennessee"	"Rucker, Mark"	Yale Repertory Theatre				stan_wojewodski
14	163	2	dra037-s01-b014-f163-i02-p0011	Kingdom of Earth	Oct 25 - Dec 1	2001	"Williams, Tennessee"	"Rucker, Mark"	Yale Repertory Theatre				stan_wojewodski
14	163	2	dra037-s01-b014-f163-i02-p0012	Kingdom of Earth	Oct 25 - Dec 1	2001	"Williams, Tennessee"	"Rucker, Mark"	Yale Repertory Theatre				stan_wojewodski
14	163	2	dra037-s01-b014-f163-i02-p0013	Kingdom of Earth	Oct 25 - Dec 1	2001	"Williams, Tennessee"	"Rucker, Mark"	Yale Repertory Theatre				stan_wojewodski
14	163	2	dra037-s01-b014-f163-i02-p0014	Kingdom of Earth	Oct 25 - Dec 1	2001	"Williams, Tennessee"	"Rucker, Mark"	Yale Repertory Theatre				stan_wojewodski
14	163	2	dra037-s01-b014-f163-i02-p0015	Kingdom of Earth	Oct 25 - Dec 1	2001	"Williams, Tennessee"	"Rucker, Mark"	Yale Repertory Theatre				stan_wojewodski
14	163	2	dra037-s01-b014-f163-i02-p0016	Kingdom of Earth	Oct 25 - Dec 1	2001	"Williams, Tennessee"	"Rucker, Mark"	Yale Repertory Theatre				stan_wojewodski
14	163	2	dra037-s01-b014-f163-i02-p0017	Kingdom of Earth	Oct 25 - Dec 1	2001	"Williams, Tennessee"	"Rucker, Mark"	Yale Repertory Theatre				stan_wojewodski
14	163	2	dra037-s01-b014-f163-i02-p0018	Kingdom of Earth	Oct 25 - Dec 1	2001	"Williams, Tennessee"	"Rucker, Mark"	Yale Repertory Theatre				stan_wojewodski
14	163	2	dra037-s01-b014-f163-i02-p0019	Kingdom of Earth	Oct 25 - Dec 1	2001	"Williams, Tennessee"	"Rucker, Mark"	Yale Repertory Theatre				stan_wojewodski
14	163	2	dra037-s01-b014-f163-i02-p0020	Kingdom of Earth	Oct 25 - Dec 1	2001	"Williams, Tennessee"	"Rucker, Mark"	Yale Repertory Theatre				stan_wojewodski
14	163	2	dra037-s01-b014-f163-i02-p0021	Kingdom of Earth	Oct 25 - Dec 1	2001	"Williams, Tennessee"	"Rucker, Mark"	Yale Repertory Theatre				stan_wojewodski
14	163	2	dra037-s01-b014-f163-i02-p0022	Kingdom of Earth	Oct 25 - Dec 1	2001	"Williams, Tennessee"	"Rucker, Mark"	Yale Repertory Theatre				stan_wojewodski
14	163	2	dra037-s01-b014-f163-i02-p0023	Kingdom of Earth	Oct 25 - Dec 1	2001	"Williams, Tennessee"	"Rucker, Mark"	Yale Repertory Theatre				stan_wojewodski
14	163	2	dra037-s01-b014-f163-i02-p0024	Kingdom of Earth	Oct 25 - Dec 1	2001	"Williams, Tennessee"	"Rucker, Mark"	Yale Repertory Theatre				stan_wojewodski
14	163	3	dra037-s01-b014-f163-i03-p0001	Three Sisters	Oct 29 - Nov 3	2001	"Chekhov, Anton"	"Gay, Jackson"	Yale School of Drama				stan_wojewodski
14	163	3	dra037-s01-b014-f163-i03-p0002	Three Sisters	Oct 29 - Nov 3	2001	"Chekhov, Anton"	"Gay, Jackson"	Yale School of Drama				stan_wojewodski
14	163	3	dra037-s01-b014-f163-i03-p0003	Three Sisters	Oct 29 - Nov 3	2001	"Chekhov, Anton"	"Gay, Jackson"	Yale School of Drama				stan_wojewodski
14	163	3	dra037-s01-b014-f163-i03-p0004	Three Sisters	Oct 29 - Nov 3	2001	"Chekhov, Anton"	"Gay, Jackson"	Yale School of Drama				stan_wojewodski
14	163	3	dra037-s01-b014-f163-i03-p0005	Three Sisters	Oct 29 - Nov 3	2001	"Chekhov, Anton"	"Gay, Jackson"	Yale School of Drama				stan_wojewodski
14	163	3	dra037-s01-b014-f163-i03-p0006	Three Sisters	Oct 29 - Nov 3	2001	"Chekhov, Anton"	"Gay, Jackson"	Yale School of Drama				stan_wojewodski
14	163	3	dra037-s01-b014-f163-i03-p0007	Three Sisters	Oct 29 - Nov 3	2001	"Chekhov, Anton"	"Gay, Jackson"	Yale School of Drama				stan_wojewodski
14	163	3	dra037-s01-b014-f163-i03-p0008	Three Sisters	Oct 29 - Nov 3	2001	"Chekhov, Anton"	"Gay, Jackson"	Yale School of Drama				stan_wojewodski
14	163	4	dra037-s01-b014-f163-i04-p0001	It Pays to Advertise	Nov 29 - Dec 22	2001	"Megrue, Roi Cooper|Hackett, Walter"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	4	dra037-s01-b014-f163-i04-p0002	It Pays to Advertise	Nov 29 - Dec 22	2001	"Megrue, Roi Cooper|Hackett, Walter"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	4	dra037-s01-b014-f163-i04-p0003	It Pays to Advertise	Nov 29 - Dec 22	2001	"Megrue, Roi Cooper|Hackett, Walter"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	4	dra037-s01-b014-f163-i04-p0004	It Pays to Advertise	Nov 29 - Dec 22	2001	"Megrue, Roi Cooper|Hackett, Walter"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	4	dra037-s01-b014-f163-i04-p0005	It Pays to Advertise	Nov 29 - Dec 22	2001	"Megrue, Roi Cooper|Hackett, Walter"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	4	dra037-s01-b014-f163-i04-p0006	It Pays to Advertise	Nov 29 - Dec 22	2001	"Megrue, Roi Cooper|Hackett, Walter"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	4	dra037-s01-b014-f163-i04-p0007	It Pays to Advertise	Nov 29 - Dec 22	2001	"Megrue, Roi Cooper|Hackett, Walter"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	4	dra037-s01-b014-f163-i04-p0008	It Pays to Advertise	Nov 29 - Dec 22	2001	"Megrue, Roi Cooper|Hackett, Walter"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	4	dra037-s01-b014-f163-i04-p0009	It Pays to Advertise	Nov 29 - Dec 22	2001	"Megrue, Roi Cooper|Hackett, Walter"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	4	dra037-s01-b014-f163-i04-p0010	It Pays to Advertise	Nov 29 - Dec 22	2001	"Megrue, Roi Cooper|Hackett, Walter"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	4	dra037-s01-b014-f163-i04-p0011	It Pays to Advertise	Nov 29 - Dec 22	2001	"Megrue, Roi Cooper|Hackett, Walter"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	4	dra037-s01-b014-f163-i04-p0012	It Pays to Advertise	Nov 29 - Dec 22	2001	"Megrue, Roi Cooper|Hackett, Walter"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	4	dra037-s01-b014-f163-i04-p0013	It Pays to Advertise	Nov 29 - Dec 22	2001	"Megrue, Roi Cooper|Hackett, Walter"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	4	dra037-s01-b014-f163-i04-p0014	It Pays to Advertise	Nov 29 - Dec 22	2001	"Megrue, Roi Cooper|Hackett, Walter"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	4	dra037-s01-b014-f163-i04-p0015	It Pays to Advertise	Nov 29 - Dec 22	2001	"Megrue, Roi Cooper|Hackett, Walter"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	4	dra037-s01-b014-f163-i04-p0016	It Pays to Advertise	Nov 29 - Dec 22	2001	"Megrue, Roi Cooper|Hackett, Walter"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	4	dra037-s01-b014-f163-i04-p0017	It Pays to Advertise	Nov 29 - Dec 22	2001	"Megrue, Roi Cooper|Hackett, Walter"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	4	dra037-s01-b014-f163-i04-p0018	It Pays to Advertise	Nov 29 - Dec 22	2001	"Megrue, Roi Cooper|Hackett, Walter"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	4	dra037-s01-b014-f163-i04-p0019	It Pays to Advertise	Nov 29 - Dec 22	2001	"Megrue, Roi Cooper|Hackett, Walter"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	4	dra037-s01-b014-f163-i04-p0020	It Pays to Advertise	Nov 29 - Dec 22	2001	"Megrue, Roi Cooper|Hackett, Walter"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	4	dra037-s01-b014-f163-i04-p0021	It Pays to Advertise	Nov 29 - Dec 22	2001	"Megrue, Roi Cooper|Hackett, Walter"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	4	dra037-s01-b014-f163-i04-p0022	It Pays to Advertise	Nov 29 - Dec 22	2001	"Megrue, Roi Cooper|Hackett, Walter"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	4	dra037-s01-b014-f163-i04-p0023	It Pays to Advertise	Nov 29 - Dec 22	2001	"Megrue, Roi Cooper|Hackett, Walter"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	163	4	dra037-s01-b014-f163-i04-p0024	It Pays to Advertise	Nov 29 - Dec 22	2001	"Megrue, Roi Cooper|Hackett, Walter"	"Wojewodski, Jr., Stan "	Yale Repertory Theatre				stan_wojewodski
14	165	1	dra037-s01-b014-f165-i01-p0001	A Streetcar Named Desire	Jan 21 - Jan 26	2002	"Williams, Tennessee"	"Cullman, Trip"	Yale School of Drama				stan_wojewodski
14	165	1	dra037-s01-b014-f165-i01-p0002	A Streetcar Named Desire	Jan 21 - Jan 26	2002	"Williams, Tennessee"	"Cullman, Trip"	Yale School of Drama				stan_wojewodski
14	165	1	dra037-s01-b014-f165-i01-p0003	A Streetcar Named Desire	Jan 21 - Jan 26	2002	"Williams, Tennessee"	"Cullman, Trip"	Yale School of Drama				stan_wojewodski
14	165	1	dra037-s01-b014-f165-i01-p0004	A Streetcar Named Desire	Jan 21 - Jan 26	2002	"Williams, Tennessee"	"Cullman, Trip"	Yale School of Drama				stan_wojewodski
14	165	1	dra037-s01-b014-f165-i01-p0005	A Streetcar Named Desire	Jan 21 - Jan 26	2002	"Williams, Tennessee"	"Cullman, Trip"	Yale School of Drama				stan_wojewodski
14	165	1	dra037-s01-b014-f165-i01-p0006	A Streetcar Named Desire	Jan 21 - Jan 26	2002	"Williams, Tennessee"	"Cullman, Trip"	Yale School of Drama				stan_wojewodski
14	165	1	dra037-s01-b014-f165-i01-p0007	A Streetcar Named Desire	Jan 21 - Jan 26	2002	"Williams, Tennessee"	"Cullman, Trip"	Yale School of Drama				stan_wojewodski
14	165	1	dra037-s01-b014-f165-i01-p0008	A Streetcar Named Desire	Jan 21 - Jan 26	2002	"Williams, Tennessee"	"Cullman, Trip"	Yale School of Drama				stan_wojewodski
14	165	1	dra037-s01-b014-f165-i01-p0009	A Streetcar Named Desire	Jan 21 - Jan 26	2002	"Williams, Tennessee"	"Cullman, Trip"	Yale School of Drama				stan_wojewodski
14	165	1	dra037-s01-b014-f165-i01-p0010	A Streetcar Named Desire	Jan 21 - Jan 26	2002	"Williams, Tennessee"	"Cullman, Trip"	Yale School of Drama				stan_wojewodski
14	165	1	dra037-s01-b014-f165-i01-p0011	A Streetcar Named Desire	Jan 21 - Jan 26	2002	"Williams, Tennessee"	"Cullman, Trip"	Yale School of Drama				stan_wojewodski
14	165	1	dra037-s01-b014-f165-i01-p0012	A Streetcar Named Desire	Jan 21 - Jan 26	2002	"Williams, Tennessee"	"Cullman, Trip"	Yale School of Drama				stan_wojewodski
14	165	2	dra037-s01-b014-f165-i02-p0001	Betty's Summer Vacation	Feb 7 - Mar 2	2002	"Durang, Christopher"	"Hughes, Doug"	Yale Repertory Theatre				stan_wojewodski
14	165	2	dra037-s01-b014-f165-i02-p0002	Betty's Summer Vacation	Feb 7 - Mar 2	2002	"Durang, Christopher"	"Hughes, Doug"	Yale Repertory Theatre				stan_wojewodski
14	165	2	dra037-s01-b014-f165-i02-p0003	Betty's Summer Vacation	Feb 7 - Mar 2	2002	"Durang, Christopher"	"Hughes, Doug"	Yale Repertory Theatre				stan_wojewodski
14	165	2	dra037-s01-b014-f165-i02-p0004	Betty's Summer Vacation	Feb 7 - Mar 2	2002	"Durang, Christopher"	"Hughes, Doug"	Yale Repertory Theatre				stan_wojewodski
14	165	2	dra037-s01-b014-f165-i02-p0005	Betty's Summer Vacation	Feb 7 - Mar 2	2002	"Durang, Christopher"	"Hughes, Doug"	Yale Repertory Theatre				stan_wojewodski
14	165	2	dra037-s01-b014-f165-i02-p0006	Betty's Summer Vacation	Feb 7 - Mar 2	2002	"Durang, Christopher"	"Hughes, Doug"	Yale Repertory Theatre				stan_wojewodski
14	165	2	dra037-s01-b014-f165-i02-p0007	Betty's Summer Vacation	Feb 7 - Mar 2	2002	"Durang, Christopher"	"Hughes, Doug"	Yale Repertory Theatre				stan_wojewodski
14	165	2	dra037-s01-b014-f165-i02-p0008	Betty's Summer Vacation	Feb 7 - Mar 2	2002	"Durang, Christopher"	"Hughes, Doug"	Yale Repertory Theatre				stan_wojewodski
14	165	2	dra037-s01-b014-f165-i02-p0009	Betty's Summer Vacation	Feb 7 - Mar 2	2002	"Durang, Christopher"	"Hughes, Doug"	Yale Repertory Theatre				stan_wojewodski
14	165	2	dra037-s01-b014-f165-i02-p0010	Betty's Summer Vacation	Feb 7 - Mar 2	2002	"Durang, Christopher"	"Hughes, Doug"	Yale Repertory Theatre				stan_wojewodski
14	165	2	dra037-s01-b014-f165-i02-p0011	Betty's Summer Vacation	Feb 7 - Mar 2	2002	"Durang, Christopher"	"Hughes, Doug"	Yale Repertory Theatre				stan_wojewodski
14	165	2	dra037-s01-b014-f165-i02-p0012	Betty's Summer Vacation	Feb 7 - Mar 2	2002	"Durang, Christopher"	"Hughes, Doug"	Yale Repertory Theatre				stan_wojewodski
14	165	2	dra037-s01-b014-f165-i02-p0013	Betty's Summer Vacation	Feb 7 - Mar 2	2002	"Durang, Christopher"	"Hughes, Doug"	Yale Repertory Theatre				stan_wojewodski
14	165	2	dra037-s01-b014-f165-i02-p0014	Betty's Summer Vacation	Feb 7 - Mar 2	2002	"Durang, Christopher"	"Hughes, Doug"	Yale Repertory Theatre				stan_wojewodski
14	165	2	dra037-s01-b014-f165-i02-p0015	Betty's Summer Vacation	Feb 7 - Mar 2	2002	"Durang, Christopher"	"Hughes, Doug"	Yale Repertory Theatre				stan_wojewodski
14	165	2	dra037-s01-b014-f165-i02-p0016	Betty's Summer Vacation	Feb 7 - Mar 2	2002	"Durang, Christopher"	"Hughes, Doug"	Yale Repertory Theatre				stan_wojewodski
14	165	2	dra037-s01-b014-f165-i02-p0017	Betty's Summer Vacation	Feb 7 - Mar 2	2002	"Durang, Christopher"	"Hughes, Doug"	Yale Repertory Theatre				stan_wojewodski
14	165	2	dra037-s01-b014-f165-i02-p0018	Betty's Summer Vacation	Feb 7 - Mar 2	2002	"Durang, Christopher"	"Hughes, Doug"	Yale Repertory Theatre				stan_wojewodski
14	165	2	dra037-s01-b014-f165-i02-p0019	Betty's Summer Vacation	Feb 7 - Mar 2	2002	"Durang, Christopher"	"Hughes, Doug"	Yale Repertory Theatre				stan_wojewodski
14	165	2	dra037-s01-b014-f165-i02-p0020	Betty's Summer Vacation	Feb 7 - Mar 2	2002	"Durang, Christopher"	"Hughes, Doug"	Yale Repertory Theatre				stan_wojewodski
14	165	2	dra037-s01-b014-f165-i02-p0021	Betty's Summer Vacation	Feb 7 - Mar 2	2002	"Durang, Christopher"	"Hughes, Doug"	Yale Repertory Theatre				stan_wojewodski
14	165	2	dra037-s01-b014-f165-i02-p0022	Betty's Summer Vacation	Feb 7 - Mar 2	2002	"Durang, Christopher"	"Hughes, Doug"	Yale Repertory Theatre				stan_wojewodski
14	165	2	dra037-s01-b014-f165-i02-p0023	Betty's Summer Vacation	Feb 7 - Mar 2	2002	"Durang, Christopher"	"Hughes, Doug"	Yale Repertory Theatre				stan_wojewodski
14	165	2	dra037-s01-b014-f165-i02-p0024	Betty's Summer Vacation	Feb 7 - Mar 2	2002	"Durang, Christopher"	"Hughes, Doug"	Yale Repertory Theatre				stan_wojewodski
14	166	1	dra037-s01-b014-f166-i01-p0001	Serious Money	Mar 21 - Apr 13	2002	"Churchill, Caryl"	"Randich, Jean"	Yale Repertory Theatre				stan_wojewodski
14	166	1	dra037-s01-b014-f166-i01-p0002	Serious Money	Mar 21 - Apr 13	2002	"Churchill, Caryl"	"Randich, Jean"	Yale Repertory Theatre				stan_wojewodski
14	166	1	dra037-s01-b014-f166-i01-p0003	Serious Money	Mar 21 - Apr 13	2002	"Churchill, Caryl"	"Randich, Jean"	Yale Repertory Theatre				stan_wojewodski
14	166	1	dra037-s01-b014-f166-i01-p0004	Serious Money	Mar 21 - Apr 13	2002	"Churchill, Caryl"	"Randich, Jean"	Yale Repertory Theatre				stan_wojewodski
14	166	1	dra037-s01-b014-f166-i01-p0005	Serious Money	Mar 21 - Apr 13	2002	"Churchill, Caryl"	"Randich, Jean"	Yale Repertory Theatre				stan_wojewodski
14	166	1	dra037-s01-b014-f166-i01-p0006	Serious Money	Mar 21 - Apr 13	2002	"Churchill, Caryl"	"Randich, Jean"	Yale Repertory Theatre				stan_wojewodski
14	166	1	dra037-s01-b014-f166-i01-p0007	Serious Money	Mar 21 - Apr 13	2002	"Churchill, Caryl"	"Randich, Jean"	Yale Repertory Theatre				stan_wojewodski
14	166	1	dra037-s01-b014-f166-i01-p0008	Serious Money	Mar 21 - Apr 13	2002	"Churchill, Caryl"	"Randich, Jean"	Yale Repertory Theatre				stan_wojewodski
14	166	1	dra037-s01-b014-f166-i01-p0009	Serious Money	Mar 21 - Apr 13	2002	"Churchill, Caryl"	"Randich, Jean"	Yale Repertory Theatre				stan_wojewodski
14	166	1	dra037-s01-b014-f166-i01-p0010	Serious Money	Mar 21 - Apr 13	2002	"Churchill, Caryl"	"Randich, Jean"	Yale Repertory Theatre				stan_wojewodski
14	166	1	dra037-s01-b014-f166-i01-p0011	Serious Money	Mar 21 - Apr 13	2002	"Churchill, Caryl"	"Randich, Jean"	Yale Repertory Theatre				stan_wojewodski
14	166	1	dra037-s01-b014-f166-i01-p0012	Serious Money	Mar 21 - Apr 13	2002	"Churchill, Caryl"	"Randich, Jean"	Yale Repertory Theatre				stan_wojewodski
14	166	1	dra037-s01-b014-f166-i01-p0013	Serious Money	Mar 21 - Apr 13	2002	"Churchill, Caryl"	"Randich, Jean"	Yale Repertory Theatre				stan_wojewodski
14	166	1	dra037-s01-b014-f166-i01-p0014	Serious Money	Mar 21 - Apr 13	2002	"Churchill, Caryl"	"Randich, Jean"	Yale Repertory Theatre				stan_wojewodski
14	166	1	dra037-s01-b014-f166-i01-p0015	Serious Money	Mar 21 - Apr 13	2002	"Churchill, Caryl"	"Randich, Jean"	Yale Repertory Theatre				stan_wojewodski
14	166	1	dra037-s01-b014-f166-i01-p0016	Serious Money	Mar 21 - Apr 13	2002	"Churchill, Caryl"	"Randich, Jean"	Yale Repertory Theatre				stan_wojewodski
14	166	1	dra037-s01-b014-f166-i01-p0017	Serious Money	Mar 21 - Apr 13	2002	"Churchill, Caryl"	"Randich, Jean"	Yale Repertory Theatre				stan_wojewodski
14	166	1	dra037-s01-b014-f166-i01-p0018	Serious Money	Mar 21 - Apr 13	2002	"Churchill, Caryl"	"Randich, Jean"	Yale Repertory Theatre				stan_wojewodski
14	166	1	dra037-s01-b014-f166-i01-p0019	Serious Money	Mar 21 - Apr 13	2002	"Churchill, Caryl"	"Randich, Jean"	Yale Repertory Theatre				stan_wojewodski
14	166	1	dra037-s01-b014-f166-i01-p0020	Serious Money	Mar 21 - Apr 13	2002	"Churchill, Caryl"	"Randich, Jean"	Yale Repertory Theatre				stan_wojewodski
14	166	1	dra037-s01-b014-f166-i01-p0021	Serious Money	Mar 21 - Apr 13	2002	"Churchill, Caryl"	"Randich, Jean"	Yale Repertory Theatre				stan_wojewodski
14	166	1	dra037-s01-b014-f166-i01-p0022	Serious Money	Mar 21 - Apr 13	2002	"Churchill, Caryl"	"Randich, Jean"	Yale Repertory Theatre				stan_wojewodski
14	166	1	dra037-s01-b014-f166-i01-p0023	Serious Money	Mar 21 - Apr 13	2002	"Churchill, Caryl"	"Randich, Jean"	Yale Repertory Theatre				stan_wojewodski
14	166	1	dra037-s01-b014-f166-i01-p0024	Serious Money	Mar 21 - Apr 13	2002	"Churchill, Caryl"	"Randich, Jean"	Yale Repertory Theatre				stan_wojewodski
14	166	2	dra037-s01-b014-f166-i02-p0001	The Trial	Mar 25 - Mar 30	2002	"Kafka, Franz"	"Flynn, Shannon C. M."	Yale School of Drama				stan_wojewodski
14	166	2	dra037-s01-b014-f166-i02-p0002	The Trial	Mar 25 - Mar 30	2002	"Kafka, Franz"	"Flynn, Shannon C. M."	Yale School of Drama				stan_wojewodski
14	166	2	dra037-s01-b014-f166-i02-p0003	The Trial	Mar 25 - Mar 30	2002	"Kafka, Franz"	"Flynn, Shannon C. M."	Yale School of Drama				stan_wojewodski
