file_path,thumbnail,width,height,page_no,set_key
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f023-i01-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f023-i01-p0001.jpg,1584,2048,1,dra037-s01-b002-f023-i01
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f023-i10-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f023-i10-p0001.jpg,1599,2048,1,dra037-s01-b002-f023-i10
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f023-i02-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f023-i02-p0001.jpg,902,2048,1,dra037-s01-b002-f023-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f023-i02-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f023-i02-p0002.jpg,902,2048,2,dra037-s01-b002-f023-i02
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f023-i03-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f023-i03-p0001.jpg,1591,2048,1,dra037-s01-b002-f023-i03
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f023-i04-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f023-i04-p0001.jpg,1591,2048,1,dra037-s01-b002-f023-i04
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f023-i05-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f023-i05-p0001.jpg,780,2048,1,dra037-s01-b002-f023-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f023-i05-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f023-i05-p0002.jpg,780,2048,2,dra037-s01-b002-f023-i05
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f023-i06-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f023-i06-p0001.jpg,1574,2048,1,dra037-s01-b002-f023-i06
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f023-i07-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f023-i07-p0001.jpg,1574,2048,1,dra037-s01-b002-f023-i07
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f023-i07-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f023-i07-p0002.jpg,1574,2048,2,dra037-s01-b002-f023-i07
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f023-i08-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f023-i08-p0001.jpg,1574,2048,1,dra037-s01-b002-f023-i08
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f023-i09-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f023-i09-p0001.jpg,1355,2048,1,dra037-s01-b002-f023-i09
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f023-i09-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f023-i09-p0002.jpg,2048,1559,2,dra037-s01-b002-f023-i09
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f023-i09-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f023-i09-p0003.jpg,2048,1559,3,dra037-s01-b002-f023-i09
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f023-i09-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f023-i09-p0004.jpg,2048,1559,4,dra037-s01-b002-f023-i09
http://hcremacmini01.library.yale.edu/images/dra037-s01-b002-f023-i09-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b002-f023-i09-p0005.jpg,2048,1559,5,dra037-s01-b002-f023-i09
